id_programa,nombre_programa,nivel_academico,nombre_facultad,modalidad,jornada
8154,CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.,TECNICO,"CENTRO INTERNACIONAL NAUTICO, FLUVIAL Y PORTUARIO",VIRTUAL,COMPLETA
8155,PRACTICAS Y APLICACIONES DE AGRICULTURA ECOLOGICA,CURSO ESPECIAL,CENTRO AGROPECUARIO LA GRANJA,VIRTUAL,COMPLETA
8156,.ATENCION INTEGRAL A LA PRIMERA INFANCIA,TECNICO,CENTRO AGROTURISTICO,PRESENCIAL,COMPLETA
8157,"INFORMATICA: MICROSOFT WORD, EXCEL E INTERNET",CURSO ESPECIAL,CENTRO DE GESTION INDUSTRIAL,PRESENCIAL,COMPLETA
8158,ESTRATEGIAS PARA LA INCORPORACION DE CRITERIOS DE SOSTENIBILIDAD.,CURSO ESPECIAL,CENTRO DE MANUFACTURA EN TEXTILES Y CUERO,PRESENCIAL,COMPLETA
8159,PRODUCCION DE PETROLEO Y GAS.,TECNICO,CENTRO INDUSTRIAL Y DEL DESARROLLO TECNOLOGICO,PRESENCIAL,COMPLETA
8160,CONTROL DE CALIDAD DEL CONCRETO EN OBRA,CURSO ESPECIAL,CENTRO PARA LA INDUSTRIA PETROQUIMICA,PRESENCIAL,COMPLETA
8161,INTEGRACION DE CONTENIDOS DIGITALES.,TECNICO,CENTRO DE OPERACION Y MANTENIMIENTO MINERO,PRESENCIAL,COMPLETA
8162,REENTRENAMIENTO EN TRABAJO EN ALTURAS PARA TRABAJADOR AUTORIZADO,CURSO ESPECIAL,CENTRO INDUSTRIAL DE MANTENIMIENTO INTEGRAL,PRESENCIAL,COMPLETA
8163,OPERACIONES DE COMERCIO EXTERIOR,TECNICO,CENTRO DE LA TECNOLOGIA DEL DISEÑO Y LA PRODUCTIVIDAD EMPRESARIAL,VIRTUAL,COMPLETA
8164,TOMA DE MUESTRAS DE MATERIALES PARA ESTRUCTURAS DE PAVIMENTOS.,CURSO ESPECIAL,CENTRO ACUICOLA Y AGROINDUSTRIAL DE GAIRA,PRESENCIAL,COMPLETA
8165,IDENTIFICACION DE IDEAS Y FORMULACION DE PLANES DE NEGOCIO,CURSO ESPECIAL,CENTRO DE INDUSTRIA Y SERVICIOS DEL META,PRESENCIAL,COMPLETA
8166,ORGANIZACION DE EVENTOS,TECNOLOGO,CENTRO DE INDUSTRIA Y SERVICIOS DEL META,PRESENCIAL,COMPLETA
8167,COMERCIALIZACION DE PRODUCTOS AGROINDUSTRIALES,CURSO ESPECIAL,CENTRO DE OPERACION Y MANTENIMIENTO MINERO,PRESENCIAL,COMPLETA
8168,PROGRAMACION DE SOFTWARE .,TECNICO,CENTRO PARA LA INDUSTRIA PETROQUIMICA,PRESENCIAL,COMPLETA
8169,MANEJO INTERMEDIO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL,CURSO ESPECIAL,CENTRO AGROPECUARIO Y DE BIOTECNOLOGIA EL PORVENIR,PRESENCIAL,COMPLETA
8170,ASISTENCIA EN LA FUNCION PUBLICA,TECNICO,CENTRO AMBIENTAL Y ECOTURISTICO DEL NORORIENTE AMAZONICO,PRESENCIAL,COMPLETA
8171,ELECTRICISTA INDUSTRIAL,TECNICO,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,PRESENCIAL,COMPLETA
8172,COORDINADOR DE TRABAJO EN ALTURAS,CURSO ESPECIAL,CENTRO DE DISEÑO TECNOLOGICO INDUSTRIAL,PRESENCIAL,COMPLETA
8173,BIOSEGURIDAD,CURSO ESPECIAL,CENTRO DE FORMACION AGROINDUSTRIAL,PRESENCIAL,COMPLETA
8174,INTEGRACION DE OPERACIONES LOGISTICAS,TECNICO,CENTRO PARA EL DESARROLLO AGROECOLOGICO Y AGROINDUSTRIAL,PRESENCIAL,COMPLETA
8175,ANIMACION DIGITAL,TECNOLOGO,CENTRO DE ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL - CEAI,VIRTUAL,COMPLETA
8176,GESTION DE EMPRESAS AGROPECUARIAS,TECNOLOGO,CENTRO AGROEMPRESARIAL Y DESARROLLO PECUARIO DEL HUILA,PRESENCIAL,COMPLETA
8177,BASICO DE CONSTRUCCION DE ESTRUCTURAS EN CONCRETO,CURSO ESPECIAL,"CENTRO DE DESARROLLO AGROINDUSTRIAL, TURISTICO Y TECNOLOGICO DEL GUAVIARE",PRESENCIAL,COMPLETA
8178,CULTIVO Y COSECHA DE LA PALMA DE ACEITE,TECNICO,CENTRO ACUICOLA Y AGROINDUSTRIAL DE GAIRA,PRESENCIAL,COMPLETA
8179,INGLES BASICO - NIVEL 1,CURSO ESPECIAL,CENTRO NAUTICO PESQUERO DE BUENAVENTURA,PRESENCIAL,COMPLETA
8180,HUMANIZACION DE LA ATENCION EN SALUD,CURSO ESPECIAL,CENTRO DE SERVICIOS DE SALUD,VIRTUAL,COMPLETA
8181,ORIENTACION DE PLANES DE INTERVENCION EN LAS EMPRESAS U ORGANIZACIONES RURALES,CURSO ESPECIAL,CENTRO DE DESARROLLO AGROEMPRESARIAL Y TURISTICO DEL HUILA,PRESENCIAL,COMPLETA
8182,MANTENIMIENTO MECATRONICO DE AUTOMOTORES,TECNOLOGO,CENTRO DE PROCESOS INDUSTRIALES Y CONSTRUCCION,PRESENCIAL,COMPLETA
8183,TRANSFERENCIA DE CAPACITACIONES RECIBIDAS POR LA ENI A INSTRUCTORES DEL CENTRO CEDRUM.,EVENTO,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,PRESENCIAL,COMPLETA
8184,INSTALAR REDES INTERNAS DE ACUERDO CON EL DISEÑO ELECTRICO,CURSO ESPECIAL,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,PRESENCIAL,COMPLETA
8185,APLICACION DE NORMAS TRIBUTARIAS EN MICRO Y PEQUEÑAS EMPRESAS.,CURSO ESPECIAL,"CENTRO DE LA INNOVACION, LA TECNOLOGIA Y LOS SERVICIOS",VIRTUAL,COMPLETA
8186,EMPRENDEDOR EN GASTRONOMIA TIPICA RURAL,CURSO ESPECIAL,CENTRO DE COMERCIO Y SERVICIOS,PRESENCIAL,COMPLETA
8187,FORMULACION DE INDICADORES AMBIENTALES.,CURSO ESPECIAL,CENTRO DE INDUSTRIA Y CONSTRUCCION,VIRTUAL,COMPLETA
8188,TECNICAS PARA EL ESTABLECIMIENTO Y MANEJO DE LA AGRICULTURA URBANA,CURSO ESPECIAL,CENTRO DE SERVICIOS Y GESTION EMPRESARIAL,PRESENCIAL,COMPLETA
8189,EMPRENDIMIENTO EN APICULTURA,CURSO ESPECIAL,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,PRESENCIAL,COMPLETA
8190,MANEJO INTEGRAL DE RESIDUOS SOLIDOS,TECNICO,CENTRO AGROEMPRESARIAL,PRESENCIAL,COMPLETA
8191,PROMOCION DE ESTRATEGIAS DE APROPIACION AMBIENTAL DEL TERRITORIO,CURSO ESPECIAL,CENTRO AGROPECUARIO,PRESENCIAL,COMPLETA
8192,GESTION DEL TALENTO HUMANO,TECNOLOGO,"CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRESENCIAL,COMPLETA
8193,INSTALACIONES HIDRAULICAS Y SANITARIAS EN EDIFICACIONES RESIDENCIALES Y COMERCIALES.,TECNICO,CENTRO INDUSTRIAL DEL DISEÑO Y LA MANUFACTURA,PRESENCIAL,COMPLETA
8194,DESARROLLO DE MEDIOS GRAFICOS VISUALES,TECNOLOGO,CENTRO DE PRODUCCION Y TRANSFORMACION AGROINDUSTRIAL DE LA ORINOQUIA,VIRTUAL,COMPLETA
8195,PASTELERIA,TECNICO,CENTRO DE COMERCIO Y TURISMO,PRESENCIAL,COMPLETA
8196,CONFECCION DE MUÑECOS NAVIDEÑOS,CURSO ESPECIAL,CENTRO INDUSTRIAL Y DE DESARROLLO EMPRESARIAL DE SOACHA,PRESENCIAL,COMPLETA
8197,INGLES BASICO - NIVEL 3,CURSO ESPECIAL,"COMPLEJO TECNOLOGICO AGROINDUSTRIAL, PECUARIO Y TURISTICO",PRESENCIAL,COMPLETA
8198,IMPLEMENTACION DE REDES Y SERVICIOS DE TELECOMUNICACIONES,TECNOLOGO,CENTRO NACIONAL COLOMBO ALEMAN,PRESENCIAL,COMPLETA
8199,IMPLEMENTACION DE PRACTICAS AMBIENTALES EN GRANJAS AVICOLAS,CURSO ESPECIAL,CENTRO BIOTECNOLOGICO DEL CARIBE,PRESENCIAL,COMPLETA
8200,LEVANTAMIENTOS TOPOGRAFICOS Y GEORREFERENCIACION,TECNOLOGO,"CENTRO DE DESARROLLO AGROINDUSTRIAL, TURISTICO Y TECNOLOGICO DEL GUAVIARE",PRESENCIAL,COMPLETA
8201,DESARROLLO DE ESTRATEGIAS PEDAGOGICAS PARA EL APRENDIZAJE SIGNIFICATIVO Y DESARROLLADOR,CURSO ESPECIAL,CENTRO NACIONAL COLOMBO ALEMAN,PRESENCIAL,COMPLETA
8202,ATENCION INTEGRAL AL CLIENTE,TECNICO,CENTRO DE GESTION TECNOLOGICA DE SERVICIOS,VIRTUAL,COMPLETA
8203,PRODUCCION GANADERA,TECNOLOGO,CENTRO TECNOLOGICO DE LA AMAZONIA,PRESENCIAL,COMPLETA
8204,APOYO ADMINISTRATIVO EN SALUD.,TECNICO,CENTRO DE GESTION AGROEMPRESARIAL DEL ORIENTE,VIRTUAL,COMPLETA
8205,BIOSEGURIDAD APLICADA A LA ESTETICA Y BELLEZA,CURSO ESPECIAL,CENTRO DE INDUSTRIA Y SERVICIOS DEL META,PRESENCIAL,COMPLETA
8206,IMPLEMENTACION DE LA RESPONSABILIDAD AMBIENTAL COMO UN MODELO DE VIDA,CURSO ESPECIAL,"CENTRO INTERNACIONAL NAUTICO, FLUVIAL Y PORTUARIO",PRESENCIAL,COMPLETA
8207,ELABORACION DE ENSAYOS DE SUELOS Y CONCRETOS,TECNICO,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,PRESENCIAL,COMPLETA
8208,BASICO EN MANTENIMIENTO Y OPERACION DEL TRACTOR,CURSO ESPECIAL,CENTRO PARA EL DESARROLLO AGROECOLOGICO Y AGROINDUSTRIAL,PRESENCIAL,COMPLETA
8209,OPERACIONES DE MINERIA SUBTERRANEA,AUXILIAR,COMPLEJO TECNOLOGICO MINERO AGROEMPRESARIAL,PRESENCIAL,COMPLETA
8210,PRODUCCION AGRICOLA,TECNOLOGO,CENTRO DE BIOTECNOLOGIA AGROPECUARIA,PRESENCIAL,COMPLETA
8211,ELABORACION DE PRODUCTOS ARTESANALES EN CROCHET,CURSO ESPECIAL,CENTRO NAUTICO PESQUERO DE BUENAVENTURA,PRESENCIAL,COMPLETA
8212,ELABORACION DE PRENDAS DE VESTIR SOBRE MEDIDAS,TECNICO,CENTRO INDUSTRIAL DE MANTENIMIENTO Y MANUFACTURA,PRESENCIAL,COMPLETA
8213,APLICACION DEL PLAN SANITARIO EN GRANJAS DE PRODUCCION DE HUEVO,CURSO ESPECIAL,CENTRO AGROPECUARIO,PRESENCIAL,COMPLETA
8214,COMPORTAMIENTO EMPRENDEDOR,CURSO ESPECIAL,CENTRO DE FORMACION EN ACTIVIDAD FISICA Y CULTURA,PRESENCIAL,COMPLETA
8215,HIGIENE Y MANIPULACION DE ALIMENTOS,CURSO ESPECIAL,CENTRO DE COMERCIO Y SERVICIOS,PRESENCIAL,COMPLETA
8216,SUPERVISION DE REDES DE DISTRIBUCION DE ENERGIA ELECTRICA,TECNOLOGO,CENTRO INDUSTRIAL Y DEL DESARROLLO TECNOLOGICO,PRESENCIAL,COMPLETA
8217,CULTIVO Y COSECHA DE LA PALMA DE ACEITE,TECNICO,CENTRO AGROEMPRESARIAL Y MINERO,PRESENCIAL,COMPLETA
8218,FORMALIZACION DE EMPRESAS ASOCIATIVAS DE TRABAJO,CURSO ESPECIAL,CENTRO DE COMERCIO Y SERVICIOS,PRESENCIAL,COMPLETA
8219,OPERACIONES DE COMERCIO EXTERIOR,TECNICO,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,VIRTUAL,COMPLETA
8220,CUALIDADES FISICAS EN EL ENTRENAMIENTO DEPORTIVO,CURSO ESPECIAL,CENTRO DE MATERIALES Y ENSAYOS,PRESENCIAL,COMPLETA
8221,MANEJO DE MAQUINAS PARA EL TRABAJO DE LA MADERA,OPERARIO,CENTRO INDUSTRIAL DEL DISEÑO Y LA MANUFACTURA,PRESENCIAL,COMPLETA
8222,MANTENIMIENTO Y ENSAMBLE DE EQUIPOS ELECTRONICOS.,TECNICO,CENTRO DE DISEÑO E INNOVACION TECNOLOGICA INDUSTRIAL,PRESENCIAL,COMPLETA
8223,CUALIDADES FISICAS EN EL ENTRENAMIENTO DEPORTIVO,CURSO ESPECIAL,CENTRO DE FORMACION TURISTICA GENTE DE MAR Y DE SERVICIOS,PRESENCIAL,COMPLETA
8224,ANIMACION 3D.,TECNOLOGO,CENTRO DE MATERIALES Y ENSAYOS,VIRTUAL,COMPLETA
8225,INGLES BASICO - NIVEL 3,CURSO ESPECIAL,CENTRO PARA EL DESARROLLO AGROECOLOGICO Y AGROINDUSTRIAL,PRESENCIAL,COMPLETA
8226,OPERACION DE LA GUADAÑADORA,CURSO ESPECIAL,CENTRO DE FORMACION AGROINDUSTRIAL,PRESENCIAL,COMPLETA
8227,MAMPOSTERIA.,OPERARIO,CENTRO DE LA CONSTRUCCION,PRESENCIAL,COMPLETA
8228,CONSTRUCCION DE PAVIMENTOS EN CONCRETO RIGIDO PARA VIAS,CURSO ESPECIAL,CENTRO DE INDUSTRIA Y CONSTRUCCION,PRESENCIAL,COMPLETA
8229,COMPORTAMIENTO EMPRENDEDOR,CURSO ESPECIAL,CENTRO DE GESTION Y DESARROLLO AGROINDUSTRIAL DE ARAUCA,PRESENCIAL,COMPLETA
8230,PROCESOS BIOTECNOLOGICOS APLICADOS A LA INDUSTRIA,TECNOLOGO,CENTRO ACUICOLA Y AGROINDUSTRIAL DE GAIRA,PRESENCIAL,COMPLETA
8231,MANTENIMIENTO DE EQUIPO BIOMEDICO,TECNOLOGO,CENTRO INDUSTRIAL DE MANTENIMIENTO INTEGRAL,PRESENCIAL,COMPLETA
8232,- IMPRESION DIGITAL,TECNICO,CENTRO DE SERVICIOS Y GESTION EMPRESARIAL,PRESENCIAL,COMPLETA
8233,MANEJO BASICO DE LA HERRAMIENTA DE HOJAS DE CALCULO EXCEL,CURSO ESPECIAL,CENTRO AGROINDUSTRIAL DEL META,PRESENCIAL,COMPLETA
8234,DESARROLLO DE MEDIOS GRAFICOS VISUALES,TECNOLOGO,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,VIRTUAL,COMPLETA
8235,PROCESAMIENTO DE ALIMENTOS,TECNOLOGO,"CENTRO DE LA INNOVACION, LA TECNOLOGIA Y LOS SERVICIOS",PRESENCIAL,COMPLETA
8236,DESARROLLO DE MOLDES PARA BOLSO SHOPPING,CURSO ESPECIAL,CENTRO DEL DISEÑO Y MANUFACTURA DEL CUERO,PRESENCIAL,COMPLETA
8237,PATRONAJE INDUSTRIAL DE PRENDAS DE VESTIR,TECNICO,COMPLEJO TECNOLOGICO PARA LA GESTION AGROEMPRESARIAL,PRESENCIAL,COMPLETA
8238,ELECTRICIDAD BASICA,CURSO ESPECIAL,CENTRO PECUARIO Y AGROEMPRESARIAL,PRESENCIAL,COMPLETA
8239,ATENCION AL CLIENTE EN LOS PROCESOS ADMINISTRATIVOS,CURSO ESPECIAL,CENTRO DE BIOTECNOLOGIA INDUSTRIAL,PRESENCIAL,COMPLETA
8240,DECORACION EN GLOBOS,CURSO ESPECIAL,CENTRO NAUTICO PESQUERO DE BUENAVENTURA,PRESENCIAL,COMPLETA
8241,DIRECCION DE VENTAS,TECNOLOGO,CENTRO AGROINDUSTRIAL DEL META,PRESENCIAL,COMPLETA
8242,PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE,TECNICO,CENTRO DE INDUSTRIA Y CONSTRUCCION,PRESENCIAL,COMPLETA
8243,OPERACION Y CALIBRACION DE EQUIPOS MECANICOS PARA SIEMBRA Y FERTILIZACION DE GRANO,CURSO ESPECIAL,CENTRO DE FORMACION AGROINDUSTRIAL,PRESENCIAL,COMPLETA
8244,"CONSTRUCCION, MANTENIMIENTO Y REPARACION DE ESTRUCTURAS EN GUADUA",TECNICO,CENTRO PARA LA FORMACION CAFETERA,PRESENCIAL,COMPLETA
8245,ELABORACION DE SOUVENIR ARTESANAL,CURSO ESPECIAL,CENTRO DE TECNOLOGIAS AGROINDUSTRIALES,PRESENCIAL,COMPLETA
8246,ELECTRICIDAD BASICA,CURSO ESPECIAL,CENTRO DE LA CONSTRUCCION,PRESENCIAL,COMPLETA
8247,OPERACIONES DE COMERCIO EXTERIOR,TECNICO,CENTRO AGROINDUSTRIAL,VIRTUAL,COMPLETA
8248,OPERACION DE MAQUINARIA PESADA PARA EXCAVACION.,TECNICO,CENTRO DE LA TECNOLOGIA DEL DISEÑO Y LA PRODUCTIVIDAD EMPRESARIAL,PRESENCIAL,COMPLETA
8249,SERVICIOS COMERCIALES Y FINANCIEROS,TECNICO,CENTRO INDUSTRIAL DE MANTENIMIENTO INTEGRAL,PRESENCIAL,COMPLETA
8250,SERVICIO AL CLIENTE,CURSO ESPECIAL,CENTRO TECNOLOGICO DE LA AMAZONIA,PRESENCIAL,COMPLETA
8251,INSTALACION DE COLMENAS,CURSO ESPECIAL,CENTRO BIOTECNOLOGICO DEL CARIBE,PRESENCIAL,COMPLETA
8252,GESTION DE EMPRESAS AGROPECUARIAS,TECNOLOGO,CENTRO DE LA TECNOLOGIA DEL DISEÑO Y LA PRODUCTIVIDAD EMPRESARIAL,PRESENCIAL,COMPLETA
8253,ANALISIS DE SISTEMAS DE SEGURIDAD Y SALUD EN EL TRABAJO,CURSO ESPECIAL,CENTRO INDUSTRIAL DE MANTENIMIENTO Y MANUFACTURA,PRESENCIAL,COMPLETA
8254,MANEJO TECNICO Y ADMINISTRATIVO DE PEQUEÑAS Y MEDIANAS GRANJAS AVICOLAS DE PONEDORA COMERCIAL,CURSO ESPECIAL,CENTRO DE DESARROLLO AGROEMPRESARIAL Y TURISTICO DEL HUILA,PRESENCIAL,COMPLETA
8255,MANIPULACION HIGIENICO SANITARIA DE ALIMENTOS,CURSO ESPECIAL,CENTRO DE LOS RECURSOS NATURALES RENOVABLES - LA SALADA,PRESENCIAL,COMPLETA
8256,FORTALECIMIENTO EN GESTION ORGANIZACIONAL,CURSO ESPECIAL,"CENTRO DE RECURSOS NATURALES, INDUSTRIA Y BIODIVERSIDAD",PRESENCIAL,COMPLETA
8257,SERVICIOS FARMACEUTICOS,TECNICO,"CENTRO DE DESARROLLO AGROINDUSTRIAL, TURISTICO Y TECNOLOGICO DEL GUAVIARE",PRESENCIAL,COMPLETA
8258,PREPARACION DE SOLUCIONES NUTRITIVAS PARA FERTIRRIEGO,CURSO ESPECIAL,CENTRO AGROEMPRESARIAL Y TURISTICO DE LOS ANDES,PRESENCIAL,COMPLETA
8259,APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL,CURSO ESPECIAL,CENTRO DE FORMACION TURISTICA GENTE DE MAR Y DE SERVICIOS,PRESENCIAL,COMPLETA
8260,APLICACION DE LA ETICA Y HABILIDADES SOCIALES EN EL CONTEXTO LABORAL,CURSO ESPECIAL,CENTRO DE OPERACION Y MANTENIMIENTO MINERO,PRESENCIAL,COMPLETA
8261,DESARROLLO DE APLICACIONES WEB EN TIEMPO REAL CON JAVASCRIPT Y NODE.JS,CURSO ESPECIAL,CENTRO DEL DISEÑO Y MANUFACTURA DEL CUERO,PRESENCIAL,COMPLETA
8262,PROYECTOS AGROPECUARIOS.,TECNICO,CENTRO DE FORMACION MINERO AMBIENTAL,PRESENCIAL,COMPLETA
8263,INGLES BASICO - NIVEL 2,CURSO ESPECIAL,CENTRO AGROEMPRESARIAL Y DESARROLLO PECUARIO DEL HUILA,PRESENCIAL,COMPLETA
8264,ELABORACION DE PRENDAS DE VESTIR SOBRE MEDIDAS,TECNICO,CENTRO DE INDUSTRIA Y CONSTRUCCION,PRESENCIAL,COMPLETA
8265,CUALIDADES FISICAS EN EL ENTRENAMIENTO DEPORTIVO,CURSO ESPECIAL,CENTRO DE FORMACION EN ACTIVIDAD FISICA Y CULTURA,PRESENCIAL,COMPLETA
8266,LABORES DE CAMPO EN CULTIVOS,OPERARIO,CENTRO DE GESTION AGROEMPRESARIAL DEL ORIENTE,PRESENCIAL,COMPLETA
8267,CRIADOR DE POLLOS DE ENGORDE PARA ASADERO,CURSO ESPECIAL,CENTRO INDUSTRIAL Y DEL DESARROLLO TECNOLOGICO,PRESENCIAL,COMPLETA
8268,COORDINACION DE PROCESOS LOGISTICOS,TECNOLOGO,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,VIRTUAL,COMPLETA
8269,ELABORACION DE PRODUCTOS EN CUERO CON TECNICAS MANUALES,CURSO ESPECIAL,CENTRO NAUTICO PESQUERO DE BUENAVENTURA,PRESENCIAL,COMPLETA
8270,APLICACION DE FUNCIONES Y COMBINACIONES MULTIPLES EN EXCEL PARA SOLUCION DE PROBLEMAS.,CURSO ESPECIAL,CENTRO DE COMERCIO Y SERVICIOS,PRESENCIAL,COMPLETA
8271,SALUD ORAL,TECNICO,CENTRO PARA LA BIODIVERSIDAD Y EL TURISMO DEL AMAZONAS,PRESENCIAL,COMPLETA
8272,EMPRENDEDOR EN PROCESAMIENTO Y COMERCIALIZACION DE PRODUCTOS DERIVADOS DE FRUTAS Y HORTALIZAS,CURSO ESPECIAL,CENTRO AGROPECUARIO,PRESENCIAL,COMPLETA
8273,SERVICIO AL CLIENTE,CURSO ESPECIAL,CENTRO PARA EL DESARROLLO AGROECOLOGICO Y AGROINDUSTRIAL,PRESENCIAL,COMPLETA
8274,DISEÑO ASISTIDO POR COMPUTADOR - SOLIDWORKS NIVEL 2,CURSO ESPECIAL,CENTRO INDUSTRIAL DE MANTENIMIENTO INTEGRAL,PRESENCIAL,COMPLETA
8275,ADMINISTRACION DE MEDICAMENTOS POR VIA INTRAMUSCULAR,CURSO ESPECIAL,"COMPLEJO TECNOLOGICO AGROINDUSTRIAL, PECUARIO Y TURISTICO",PRESENCIAL,COMPLETA
8276,RECURSOS HUMANOS .,TECNICO,"COMPLEJO TECNOLOGICO, TURISTICO Y AGROINDUSTRIAL DEL OCCIDENTE ANTIOQUEÑO",PRESENCIAL,COMPLETA
8277,INGLES BASICO - NIVEL 1,CURSO ESPECIAL,CENTRO AGROTURISTICO,PRESENCIAL,COMPLETA
8278,ENGLISH DOES WORK - LEVEL 9,CURSO ESPECIAL,CENTRO AGROEMPRESARIAL,VIRTUAL,COMPLETA
8279,CONTROL DE MAQUINAS ELECTRICAS CON LOGICA CABLEADA,CURSO ESPECIAL,CENTRO DE INDUSTRIA Y SERVICIOS DEL META,PRESENCIAL,COMPLETA
8280,HIGIENE PARA MANIPULADORES DE ALIMENTOS,CURSO ESPECIAL,CENTRO AGROFORESTAL Y ACUICOLA ARAPAIMA,PRESENCIAL,COMPLETA
8281,DESARROLLO DE HABILIDADES PARA EL BIENESTAR FAMILIAR Y COMUNITARIO,CURSO ESPECIAL,CENTRO DE DESARROLLO AGROINDUSTRIAL Y EMPRESARIAL,VIRTUAL,COMPLETA
8282,PATRONAJE INDUSTRIAL DE PRENDAS DE VESTIR,TECNICO,CENTRO AGROFORESTAL Y ACUICOLA ARAPAIMA,PRESENCIAL,COMPLETA
8283,OPERACION TURISTICA LOCAL,TECNICO,CENTRO AGROECOLOGICO Y EMPRESARIAL,PRESENCIAL,COMPLETA
8284,OMI 1.01 FORMACION BASICA EN OPERACIONES DE CARGA DE PETROLEROS Y QUIMIQUEROS (CUADRO A-V/1-1-1 STCW/78 ENMENDADO) (BASIC TRAINING IN OIL AND CHEMICAL TANKER CARGO OPERATIONS),CURSO ESPECIAL,CENTRO NAUTICO PESQUERO DE BUENAVENTURA,PRESENCIAL,COMPLETA
8285,INSTALACIONES HIDRAULICAS Y SANITARIAS EN EDIFICACIONES RESIDENCIALES Y COMERCIALES.,TECNICO,CENTRO AGROINDUSTRIAL Y FORTALECIMIENTO EMPRESARIAL DE CASANARE,PRESENCIAL,COMPLETA
8286,DESARROLLO DE MEDIOS GRAFICOS VISUALES,TECNOLOGO,CENTRO DE INDUSTRIA Y SERVICIOS DEL META,VIRTUAL,COMPLETA
8287,BIOSEGURIDAD APLICADA A LA ESTETICA Y BELLEZA,CURSO ESPECIAL,"CENTRO DE DESARROLLO AGROINDUSTRIAL, TURISTICO Y TECNOLOGICO DEL GUAVIARE",PRESENCIAL,COMPLETA
8288,INTEGRACION DE CONTENIDOS DIGITALES.,TECNICO,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,VIRTUAL,COMPLETA
8289,AUTOMATIZACION DE SISTEMAS MECATRONICOS,TECNOLOGO,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,PRESENCIAL,COMPLETA
8290,CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.,TECNICO,CENTRO AGROEMPRESARIAL Y DESARROLLO PECUARIO DEL HUILA,PRESENCIAL,COMPLETA
8291,PRODUCCION DE FOTOGRAFIA EXPERIMENTAL Y CREATIVA,CURSO ESPECIAL,CENTRO DE DESARROLLO AGROINDUSTRIAL Y EMPRESARIAL,PRESENCIAL,COMPLETA
8292,EMPRENDIMIENTO DE UNIDADES PRODUCTIVAS,CURSO ESPECIAL,"CENTRO DE LA INNOVACION, LA AGROINDUSTRIA Y LA AVIACION",PRESENCIAL,COMPLETA
8293,ESTUCO Y PINTURA,CURSO ESPECIAL,CENTRO DE LA CONSTRUCCION,PRESENCIAL,COMPLETA
8294,ANALISIS DE GLOSA Y CARTERA DE CUENTAS MEDICAS,PROFUNDIZACION TECNICA,CENTRO DE GESTION AGROEMPRESARIAL DEL ORIENTE,PRESENCIAL,COMPLETA
8295,PREPARACI0N DE ALIMENTOS,CURSO ESPECIAL,CENTRO ATENCION SECTOR AGROPECUARIO,PRESENCIAL,COMPLETA
8296,ELABORACION DE PRODUCTOS DE REPOSTERIA.,CURSO ESPECIAL,"CENTRO NACIONAL DE HOTELERIA, TURISMO Y ALIMENTOS",PRESENCIAL,COMPLETA
8297,DIBUJO TECNICO,CURSO ESPECIAL,CENTRO NACIONAL COLOMBO ALEMAN,PRESENCIAL,COMPLETA
8298,"CULTIVO DE FLORES, FOLLAJES Y ORNAMENTALES.",AUXILIAR,CENTRO ATENCION SECTOR AGROPECUARIO,PRESENCIAL,COMPLETA
8299,ASISTENCIA PARA LA INTELIGENCIA EMPRESARIAL,TECNICO,CENTRO AGROPECUARIO Y DE BIOTECNOLOGIA EL PORVENIR,PRESENCIAL,COMPLETA
8300,PLANIFICACION Y CONSTRUCCION DE INFRAESTRUCTURA DE CULTIVOS ACUICOLAS,CURSO ESPECIAL,CENTRO AGROFORESTAL Y ACUICOLA ARAPAIMA,PRESENCIAL,COMPLETA
8301,FORTALECIMIENTO DE LA LOGICA Y EL PENSAMIENTO MATEMATICO COMO HERRAMIENTA EN EL CAMPO DE LA TECNOLOGIA,CURSO ESPECIAL,CENTRO TEXTIL Y DE GESTION INDUSTRIAL,PRESENCIAL,COMPLETA
8302,PRESELECCION DE TALENTO HUMANO MEDIADO POR HERRAMIENTAS TIC,TECNICO,CENTRO AGROEMPRESARIAL Y ACUICOLA,PRESENCIAL,COMPLETA
