id_estudiante,tipo_iden_est,edad,grupo_edad,genero,estrato,estrato_num,grupo_estrato,origen_geografico,departamento,lugar_expedicion
2801,T.I.,17,16-20,F,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2802,C.C.,24,21-25,F,3,3.0,MEDIO,VILLAVICENCIO,VILLAVICENCIO,PORE
2803,C.C.,26,26-30,M,3,3.0,MEDIO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2804,C.C.,30,26-30,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,TÓPAGA
2805,C.C.,20,16-20,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2806,C.C.,31,31+,F,1,1.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2807,C.C.,21,21-25,F,3,3.0,MEDIO,ARACATACA,ARACATACA,SOGAMOSO
2808,C.C.,21,21-25,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,SOGAMOSO
2809,C.C.,35,31+,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2810,C.C.,25,21-25,F,1,1.0,BAJO,BERBEO,BERBEO,BERBEO
2811,C.C.,37,31+,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,CUÍTIVA
2812,C.C.,21,21-25,F,1,1.0,BAJO,EXTRANJERO,EXTRANJERO,VILLANUEVA
2813,C.C.,27,26-30,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2814,C.C.,24,21-25,F,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,TIBASOSA
2815,C.C.,36,31+,F,2,2.0,BAJO,SOATÁ,SOATÁ,SOATÁ
2816,C.C.,32,31+,F,2,2.0,BAJO,RESTREPO,RESTREPO,RESTREPO
2817,C.C.,34,31+,M,1,1.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2818,C.C.,22,21-25,F,1,1.0,BAJO,ALGARROBO,ALGARROBO,SANTA MARTA
2819,C.C.,21,21-25,F,3,3.0,MEDIO,DUITAMA,DUITAMA,PAIPA
2820,C.C.,31,31+,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2821,C.C.,23,21-25,M,1,1.0,BAJO,BUENAVENTURA,BUENAVENTURA,BUENAVENTURA
2822,C.C.,30,26-30,M,1,1.0,BAJO,PUERTO BOYACÁ,PUERTO,PUERTO BOYACÁ
2823,C.C.,41,31+,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2824,C.C.,28,26-30,M,1,1.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2825,C.C.,20,16-20,M,2,2.0,BAJO,CHÍQUIZA,CHÍQUIZA,CHÍQUIZA
2826,C.C.,35,31+,F,2,2.0,BAJO,SANTA MARTA,SANTA,SANTA MARTA
2827,C.C.,34,31+,F,1,1.0,BAJO,YOPAL,YOPAL,AGUAZUL
2828,C.C.,27,26-30,F,1,1.0,BAJO,TARQUI,TARQUI,MONTERREY
2829,C.C.,22,21-25,F,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
2830,C.C.,21,21-25,F,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
2831,C.C.,24,21-25,F,2,2.0,BAJO,PORE,PORE,YOPAL
2832,C.C.,20,16-20,M,1,1.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,FLORESTA
2833,C.C.,23,21-25,F,2,2.0,BAJO,DUITAMA,DUITAMA,AGUAZUL
2834,C.C.,21,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,SORACÁ
2835,T.I.,22,21-25,M,2,2.0,BAJO,JERICÓ,JERICÓ,JERICÓ
2836,C.C.,20,16-20,M,2,2.0,BAJO,UBATE,UBATE,UBATE
2837,C.C.,24,21-25,M,1,1.0,BAJO,BARBOSA,BARBOSA,BARBOSA
2838,C.C.,24,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2839,C.C.,23,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUTA
2840,T.I.,17,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,NOBSA
2841,T.I.,19,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,CUCAITA
2842,C.C.,17,16-20,M,2,2.0,BAJO,SIACHOQUE,SIACHOQUE,TUNJA
2843,T.I.,17,16-20,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2844,C.C.,20,16-20,M,1,1.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2845,C.C.,23,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2846,C.C.,26,26-30,M,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2847,C.C.,31,31+,F,2,2.0,BAJO,IZA,IZA,IZA
2848,C.C.,18,16-20,F,3,3.0,MEDIO,BARRANQUILLA,BARRANQUILLA,MONTERÍA
2849,C.C.,24,21-25,M,1,1.0,BAJO,FLORENCIA,FLORENCIA,FLORENCIA
2850,T.I.,20,16-20,M,3,3.0,MEDIO,SANTA SOFÍA,SANTA,SANTA SOFÍA
2851,T.I.,18,16-20,F,3,3.0,MEDIO,YOPAL,YOPAL,TUNJA
2852,C.C.,17,16-20,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,TUNJA
2853,C.C.,31,31+,F,,,,TUNJA,TUNJA,TUNJA
2854,C.C.,23,21-25,M,2,2.0,BAJO,TURMEQUÉ,TURMEQUÉ,VENTAQUEMADA
2855,C.C.,20,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2856,T.I.,17,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2857,C.C.,30,26-30,M,2,2.0,BAJO,TURMEQUÉ,TURMEQUÉ,TURMEQUÉ
2858,T.I.,17,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,VILLA DE LEYVA
2859,C.C.,18,16-20,M,2,2.0,BAJO,CÚCUTA,CÚCUTA,CÚCUTA
2860,C.C.,22,21-25,M,2,2.0,BAJO,TIBANÁ,TIBANÁ,TIBANÁ
2861,C.C.,20,16-20,M,3,3.0,MEDIO,DUITAMA,DUITAMA,DUITAMA
2862,T.I.,21,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2863,C.C.,24,21-25,M,2,2.0,BAJO,PAIPA,PAIPA,PAIPA
2864,C.C.,25,21-25,M,2,2.0,BAJO,BOGOTA D.E,BOGOTA,DUITAMA
2865,C.C.,20,16-20,M,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,TUNJA
2866,T.I.,18,16-20,F,2,2.0,BAJO,DUITAMA,DUITAMA,PAIPA
2867,C.C.,18,16-20,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2868,C.C.,23,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,VENTAQUEMADA
2869,C.C.,21,21-25,M,1,1.0,BAJO,DUITAMA,DUITAMA,PAIPA
2870,C.C.,21,21-25,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2871,C.C.,23,21-25,M,3,3.0,MEDIO,OROCUÉ,OROCUÉ,YOPAL
2872,C.C.,22,21-25,M,1,1.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2873,C.C.,23,21-25,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2874,C.C.,26,26-30,M,,,,TUNJA,TUNJA,TUNJA
2875,C.C.,31,31+,F,,,,SOGAMOSO,SOGAMOSO,TUNJA
2876,C.C.,24,21-25,M,,,,TUNJA,TUNJA,TUNJA
2877,C.C.,26,26-30,F,,,,BOGOTÁ D.C.,BOGOTÁ,TUNJA
2878,C.C.,54,31+,M,,,,BOGOTA D.E,BOGOTA,BOGOTÁ D.C.
2879,C.C.,29,26-30,F,,,,SOCHA,SOCHA,TUNJA
2880,C.C.,30,26-30,M,,,,VILLANUEVA,VILLANUEVA,VILLAVICENCIO
2881,C.C.,29,26-30,F,,,,SOGAMOSO,SOGAMOSO,SOGAMOSO
2882,C.C.,36,31+,F,,,,TUNJA,TUNJA,TUNJA
2883,C.C.,35,31+,M,,,,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
2884,T.I.,17,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2885,C.C.,22,21-25,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CALDAS
2886,C.C.,20,16-20,F,1,1.0,BAJO,BOGOTA D.E,BOGOTA,BRICEÑO
2887,C.C.,21,21-25,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2888,C.C.,23,21-25,M,2,2.0,BAJO,CALDAS,CALDAS,CALDAS
2889,C.C.,23,21-25,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2890,C.C.,28,26-30,F,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2891,C.C.,20,16-20,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,CHIQUINQUIRÁ
2892,C.C.,25,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2893,C.C.,24,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2894,C.C.,18,16-20,M,4,4.0,MEDIO,DUITAMA,DUITAMA,FLORESTA
2895,C.C.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2896,C.C.,28,26-30,F,1,1.0,BAJO,SOCHA,SOCHA,SOCHA
2897,T.I.,18,16-20,M,1,1.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2898,C.C.,21,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2899,C.C.,30,26-30,M,3,3.0,MEDIO,DUITAMA,DUITAMA,DUITAMA
2900,C.C.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2901,C.C.,18,16-20,M,3,3.0,MEDIO,SOGAMOSO,SOGAMOSO,TIBASOSA
2902,C.C.,22,21-25,M,1,1.0,BAJO,FLORIDABLANCA,FLORIDABLANCA,CÚCUTA
2903,C.C.,21,21-25,M,1,1.0,BAJO,SARAVENA,SARAVENA,ARAUCA
2904,C.C.,18,16-20,M,3,3.0,MEDIO,SAN PABLO,SAN,DUITAMA
2905,C.C.,25,21-25,M,1,1.0,BAJO,PAIPA,PAIPA,PAIPA
2906,C.C.,20,16-20,M,1,1.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2907,C.C.,23,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2908,C.C.,30,26-30,M,2,2.0,BAJO,DUITAMA,DUITAMA,BOGOTÁ D.C.
2909,C.C.,26,26-30,F,2,2.0,BAJO,BOGOTA D.E,BOGOTA,SOGAMOSO
2910,C.C.,20,16-20,F,1,1.0,BAJO,BOGOTA D.E,BOGOTA,BOGOTA D.E
2911,C.C.,21,21-25,F,1,1.0,BAJO,MUZO,MUZO,MUZO
2912,C.C.,20,16-20,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2913,C.C.,20,16-20,M,3,3.0,MEDIO,DUITAMA,DUITAMA,BOGOTÁ D.C.
2914,C.C.,21,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2915,C.C.,23,21-25,F,1,1.0,BAJO,LEJANÍAS,LEJANÍAS,SÁCAMA
2916,C.C.,26,26-30,M,3,3.0,MEDIO,DUITAMA,DUITAMA,DUITAMA
2917,C.C.,32,31+,F,,,,SOGAMOSO,SOGAMOSO,SOGAMOSO
2918,T.I.,16,16-20,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2919,C.C.,22,21-25,F,1,1.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2920,C.C.,20,16-20,M,2,2.0,BAJO,BUCARAMANGA,BUCARAMANGA,TIBASOSA
2921,C.C.,24,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,PAZ DE RÍO
2922,C.C.,21,21-25,M,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,MANÍ
2923,C.C.,29,26-30,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,PAIPA
2924,T.I.,17,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2925,C.C.,24,21-25,M,3,3.0,MEDIO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2926,C.C.,26,26-30,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2927,C.C.,21,21-25,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2928,T.I.,17,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2929,C.C.,22,21-25,F,2,2.0,BAJO,DUITAMA,DUITAMA,SANTA ROSA DE VITERBO
2930,C.C.,33,31+,M,2,2.0,BAJO,DUITAMA,DUITAMA,BUCARAMANGA
2931,C.C.,26,26-30,M,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
2932,C.C.,19,16-20,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2933,T.I.,20,16-20,M,2,2.0,BAJO,YOPAL,YOPAL,YOPAL
2934,C.C.,20,16-20,M,2,2.0,BAJO,UMBITA,UMBITA,UMBITA
2935,C.C.,19,16-20,F,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2936,T.I.,17,16-20,M,2,2.0,BAJO,DUITAMA,DUITAMA,NOBSA
2937,T.I.,18,16-20,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2938,C.C.,24,21-25,M,3,3.0,MEDIO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2939,C.C.,22,21-25,M,2,2.0,BAJO,SOCOTÁ,SOCOTÁ,SOCOTÁ
2940,C.C.,18,16-20,M,2,2.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,MUZO
2941,C.C.,20,16-20,M,3,3.0,MEDIO,VALLEDUPAR,VALLEDUPAR,SOGAMOSO
2942,C.C.,17,16-20,M,2,2.0,BAJO,TIBASOSA,TIBASOSA,TIBASOSA
2943,C.C.,27,26-30,M,2,2.0,BAJO,TIBASOSA,TIBASOSA,TIBASOSA
2944,C.C.,30,26-30,M,2,2.0,BAJO,AGUA DE DIOS,AGUA,IZA
2945,T.I.,20,16-20,F,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2946,C.C.,23,21-25,M,1,1.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2947,C.C.,37,31+,F,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2948,C.C.,21,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
2949,C.C.,19,16-20,M,3,3.0,MEDIO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2950,C.C.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2951,C.C.,19,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2952,C.C.,20,16-20,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2953,C.C.,53,31+,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2954,T.I.,17,16-20,M,1,1.0,BAJO,AGUAZUL,AGUAZUL,AGUAZUL
2955,C.C.,20,16-20,M,2,2.0,BAJO,PAZ DE ARIPORO,PAZ,DUITAMA
2956,T.I.,16,16-20,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2957,C.C.,19,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,SOGAMOSO
2958,C.C.,19,16-20,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,IZA
2959,C.C.,21,21-25,F,1,1.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2960,C.C.,25,21-25,M,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2961,C.C.,19,16-20,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,SOGAMOSO
2962,C.C.,39,31+,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,SOGAMOSO
2963,C.C.,20,16-20,M,2,2.0,BAJO,SANTANA,SANTANA,SANTANA
2964,T.I.,18,16-20,M,2,2.0,BAJO,CÚCUTA,CÚCUTA,DUITAMA
2965,C.C.,22,21-25,F,3,3.0,MEDIO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2966,C.C.,30,26-30,M,,,,DUITAMA,DUITAMA,DUITAMA
2967,C.C.,18,16-20,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
2968,C.C.,19,16-20,F,2,2.0,BAJO,BUCARAMANGA,BUCARAMANGA,BUCARAMANGA
2969,C.C.,19,16-20,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2970,C.C.,18,16-20,M,2,2.0,BAJO,DUITAMA,DUITAMA,TUNJA
2971,C.C.,19,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2972,T.I.,17,16-20,F,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2973,C.C.,21,21-25,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,SABOYÁ
2974,T.I.,17,16-20,M,1,1.0,BAJO,SIMIJACA,SIMIJACA,CHIQUINQUIRÁ
2975,C.C.,23,21-25,M,2,2.0,BAJO,ARCABUCO,ARCABUCO,ARCABUCO
2976,C.C.,19,16-20,F,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2977,T.I.,16,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
2978,C.C.,19,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2979,C.C.,19,16-20,F,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,TUNJA
2980,C.C.,19,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUTA
2981,C.C.,19,16-20,M,1,1.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,EXTRANJERO
2982,C.C.,21,21-25,M,2,2.0,BAJO,VILLAVICENCIO,VILLAVICENCIO,SOGAMOSO
2983,C.C.,24,21-25,M,1,1.0,BAJO,EL CASTILLO,EL,UMBITA
2984,C.C.,20,16-20,M,3,3.0,MEDIO,BOGOTÁ D.C.,BOGOTÁ,TAURAMENA
2985,C.C.,24,21-25,M,2,2.0,BAJO,PAZ DE RÍO,PAZ,TUNJA
2986,C.C.,22,21-25,M,2,2.0,BAJO,BUSBANZÁ,BUSBANZÁ,BUSBANZÁ
2987,C.C.,18,16-20,F,3,3.0,MEDIO,BOGOTÁ D.C.,BOGOTÁ,DUITAMA
2988,C.C.,38,31+,M,,,,PANQUEBA,PANQUEBA,SOGAMOSO
2989,C.C.,20,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2990,C.C.,27,26-30,M,2,2.0,BAJO,EL ESPINO,EL,EL ESPINO
2991,C.C.,18,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
2992,C.C.,19,16-20,M,2,2.0,BAJO,VILLAPINZÓN,VILLAPINZÓN,VILLAPINZÓN
2993,C.C.,19,16-20,M,2,2.0,BAJO,PORE,PORE,PORE
2994,C.C.,20,16-20,M,3,3.0,MEDIO,DUITAMA,DUITAMA,TUNJA
2995,C.C.,28,26-30,F,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2996,T.I.,17,16-20,M,1,1.0,BAJO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,RÁQUIRA
2997,C.C.,19,16-20,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
2998,C.C.,20,16-20,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,TUNJA
2999,C.C.,33,31+,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
3000,T.I.,18,16-20,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
3001,C.C.,17,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3002,C.C.,27,26-30,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
3003,C.C.,17,16-20,M,1,1.0,BAJO,TAME,TAME,TUNJA
3004,C.C.,20,16-20,F,2,2.0,BAJO,PAIPA,PAIPA,TUTA
3005,C.C.,24,21-25,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,BOGOTÁ D.C.
3006,T.I.,17,16-20,F,2,2.0,BAJO,TIBANÁ,TIBANÁ,TIBANÁ
3007,C.C.,19,16-20,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3008,C.C.,17,16-20,F,3,3.0,MEDIO,TUNJA,TUNJA,TUTA
3009,C.C.,19,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3010,C.C.,21,21-25,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
3011,C.C.,19,16-20,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3012,T.I.,18,16-20,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
3013,C.C.,18,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
3014,C.C.,19,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
3015,T.I.,16,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TURMEQUÉ
3016,C.C.,23,21-25,M,2,2.0,BAJO,SIACHOQUE,SIACHOQUE,SIACHOQUE
3017,C.C.,26,26-30,M,1,1.0,BAJO,BOGOTA D.E,BOGOTA,YOPAL
3018,C.C.,19,16-20,M,2,2.0,BAJO,ZIPAQUIRÁ,ZIPAQUIRÁ,SOGAMOSO
3019,C.C.,26,26-30,F,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
3020,C.C.,25,21-25,M,,,,TUNJA,TUNJA,TUNJA
3021,C.C.,27,26-30,M,2,2.0,BAJO,CARTAGENA,CARTAGENA,AGUAZUL
3022,C.C.,18,16-20,M,2,2.0,BAJO,SAMACÁ,SAMACÁ,SAMACÁ
3023,T.I.,18,16-20,F,2,2.0,BAJO,DUITAMA,DUITAMA,BELÉN
3024,C.C.,18,16-20,F,2,2.0,BAJO,JENESANO,JENESANO,TUNJA
3025,C.C.,21,21-25,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
3026,C.C.,20,16-20,F,3,3.0,MEDIO,OCAÑA,OCAÑA,SOGAMOSO
3027,C.C.,20,16-20,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
3028,C.C.,19,16-20,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3029,C.C.,17,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
3030,C.C.,19,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
3031,T.I.,19,16-20,M,2,2.0,BAJO,SANTA ROSA DE VITERBO,SANTA,BELÉN
3032,C.C.,18,16-20,F,2,2.0,BAJO,MIRAFLORES,MIRAFLORES,TUNJA
3033,C.C.,25,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
3034,C.C.,19,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3035,C.C.,17,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3036,C.C.,20,16-20,F,2,2.0,BAJO,JENESANO,JENESANO,JENESANO
3037,T.I.,18,16-20,F,3,3.0,MEDIO,CHIQUINQUIRÁ,CHIQUINQUIRÁ,TUNJA
3038,C.C.,18,16-20,M,1,1.0,BAJO,CRAVO NORTE,CRAVO,CRAVO NORTE
3039,C.C.,17,16-20,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3040,C.C.,19,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3041,C.C.,17,16-20,M,1,1.0,BAJO,CRAVO NORTE,CRAVO,TUNJA
3042,C.C.,21,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3043,C.C.,24,21-25,M,1,1.0,BAJO,TOCA,TOCA,TUNJA
3044,C.C.,21,21-25,M,2,2.0,BAJO,IBAGUÉ,IBAGUÉ,NUEVO COLÓN
3045,T.I.,19,16-20,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
3046,T.I.,21,21-25,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,TINJACÁ
3047,C.C.,24,21-25,M,,,,SOGAMOSO,SOGAMOSO,SOGAMOSO
3048,C.C.,55,31+,F,,,,BELÉN,BELÉN,BELÉN
3049,C.C.,50,31+,M,,,,BOGOTÁ D.C.,BOGOTÁ,BOGOTÁ D.C.
3050,C.C.,20,16-20,F,1,1.0,BAJO,MIRAFLORES,MIRAFLORES,ZETAQUIRA
3051,C.C.,26,26-30,F,1,1.0,BAJO,SOATÁ,SOATÁ,SOATÁ
3052,C.C.,22,21-25,F,2,2.0,BAJO,VILLA DE LEYVA,VILLA,VILLA DE LEYVA
3053,C.C.,26,26-30,F,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3054,C.C.,21,21-25,F,1,1.0,BAJO,SÁCAMA,SÁCAMA,PAZ DE ARIPORO
3055,C.C.,23,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
3056,C.C.,27,26-30,M,1,1.0,BAJO,HATO COROZAL,HATO,HATO COROZAL
3057,C.C.,19,16-20,M,2,2.0,BAJO,CAMPOHERMOSO,CAMPOHERMOSO,DUITAMA
3058,C.C.,22,21-25,F,2,2.0,BAJO,OCAÑA,OCAÑA,OCAÑA
3059,C.C.,20,16-20,F,2,2.0,BAJO,CHOCONTÁ,CHOCONTÁ,CHOCONTÁ
3060,C.C.,17,16-20,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
3061,C.C.,20,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3062,C.C.,22,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
3063,,17,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,BOGOTÁ D.C.
3064,C.C.,20,16-20,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3065,C.C.,19,16-20,M,2,2.0,BAJO,BOGOTÁ D.C.,BOGOTÁ,LETICIA
3066,C.C.,17,16-20,M,1,1.0,BAJO,GARAGOA,GARAGOA,GARAGOA
3067,C.C.,22,21-25,M,3,3.0,MEDIO,TUNJA,TUNJA,TUNJA
3068,C.C.,30,26-30,M,2,2.0,BAJO,SAMACÁ,SAMACÁ,SAMACÁ
3069,C.C.,22,21-25,M,2,2.0,BAJO,TUNJA,TUNJA,TUNJA
3070,C.C.,23,21-25,M,2,2.0,BAJO,JENESANO,JENESANO,JENESANO
3071,C.C.,40,31+,F,,,,TUNJA,TUNJA,TUNJA
3072,C.C.,24,21-25,F,,,,TUNJA,TUNJA,TUNJA
3073,C.C.,20,16-20,M,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
3074,T.I.,17,16-20,M,1,1.0,BAJO,TUNJA,TUNJA,TUNJA
3075,C.C.,32,31+,M,,,,TUNJA,TUNJA,TUNJA
3076,C.C.,22,21-25,F,2,2.0,BAJO,SOGAMOSO,SOGAMOSO,SOGAMOSO
3077,C.C.,27,26-30,F,2,2.0,BAJO,DUITAMA,DUITAMA,DUITAMA
