periodo,nombre_facultad,nombre_programa,nivel_académico,jornada,modalidad,no_estudiantes,periodo_año,periodo_semestre,institucion,tipo_desercion
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN MAQUINAS Y HERRAMIENTAS,PREGRADO,OTRA,DISTANCIA,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN OBRAS CIVILES,PREGRADO,OTRA,DISTANCIA,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD,PREGRADO,OTRA,DISTANCIA,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,PREGRADO,OTRA,VIRTUAL,5,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN AGROINDUSTRIAL,PREGRADO,OTRA,VIRTUAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,PREGRADO,OTRA,VIRTUAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,PREGRADO,OTRA,VIRTUAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,PREGRADO,OTRA,VIRTUAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA DE PROGRAMACIÓN DE SISTEMAS INFORMATICOS,PREGRADO,OTRA,DISTANCIA,10,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA DE PROGRAMACIÓN DE SISTEMAS INFORMATICOS,PREGRADO,OTRA,DISTANCIA,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA DE PROGRAMACIÓN DE SISTEMAS INFORMATICOS,PREGRADO,DIURNA,DISTANCIA,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN INSTALACION Y MANTENIMIENTO DE REDES Y COMPUTADORES,PREGRADO,OTRA,DISTANCIA,13,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA COMERCIAL Y FINANCIERA,PREGRADO,OTRA,DISTANCIA,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,30,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN ADMINISTRATIVA DE SERVICIOS DE SALUD,PREGRADO,OTRA,VIRTUAL,9,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,ADMINISTRACIÓN DE SERVICIOS DE SALUD,PREGRADO,OTRA,VIRTUAL,8,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,PREGRADO,OTRA,VIRTUAL,26,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,10,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,ADMINISTRACIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,18,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,6,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,6,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,6,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,8,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN ADMINISTRATIVA DE SERVICIOS DE SALUD,PREGRADO,OTRA,VIRTUAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,PREGRADO,OTRA,VIRTUAL,13,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,PREGRADO,OTRA,VIRTUAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,PREGRADO,OTRA,VIRTUAL,14,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,PREGRADO,OTRA,VIRTUAL,7,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,PREGRADO,OTRA,VIRTUAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,PREGRADO,OTRA,VIRTUAL,8,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,7,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,8,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,6,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,ADMINISTRACIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,ADMINISTRACIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,ADMINISTRACIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,ADMINISTRACIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,MERCADEO AGROINDUSTRIAL,PREGRADO,OTRA,DISTANCIA,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN ADMINISTRATIVA DE SERVICIOS DE SALUD,PREGRADO,OTRA,VIRTUAL,4,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD INDUSTRIAL,PREGRADO,OTRA,DISTANCIA,15,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD INDUSTRIAL,PREGRADO,OTRA,DISTANCIA,7,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD INDUSTRIAL,PREGRADO,OTRA,DISTANCIA,5,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN ELECTRICIDAD INDUSTRIAL,PREGRADO,OTRA,DISTANCIA,7,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA DE PROGRAMACIÓN DE SISTEMAS INFORMATICOS,PREGRADO,OTRA,DISTANCIA,7,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,PREGRADO,OTRA,VIRTUAL,7,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,4,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,ADMINISTRACIÓN COMERCIAL Y FINANCIERA,PREGRADO,OTRA,VIRTUAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,8,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNOLOGIA EN GESTIÓN ADMINISTRATIVA DE SERVICIOS DE SALUD,PREGRADO,OTRA,VIRTUAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS AGROINDUSTRIALES,PREGRADO,OTRA,VIRTUAL,5,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD,PREGRADO,OTRA,VIRTUAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,ESTUDIOS A DISTANCIA,TECNICA PROFESIONAL EN PROCESOS COMERCIALES Y FINANCIEROS,PREGRADO,OTRA,VIRTUAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,INGENIERÍA CIVIL,PREGRADO,DIURNA,PRESENCIAL,27,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,INGENIERÍA METALURGICA,PREGRADO,DIURNA,PRESENCIAL,24,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,INGENIERÍA DE TRANSPORTE Y VIAS,PREGRADO,DIURNA,PRESENCIAL,18,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,INGENIERÍA DE SISTEMAS Y COMPUTACION,PREGRADO,DIURNA,PRESENCIAL,34,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,INGENIERÍA AMBIENTAL,PREGRADO,DIURNA,PRESENCIAL,22,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,INGENIERÍA ELECTRONICA,PREGRADO,DIURNA,PRESENCIAL,7,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,ARQUITECTURA,PREGRADO,EXTENDIDA,PRESENCIAL,4,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,ESPECIALIZACIÓN EN INFRAESTRUCTURA VIAL,POSGRADO,OTRA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,ESPECIALIZACIÓN EN ESTRUCTURAS,POSGRADO,OTRA,PRESENCIAL,7,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,ESPECIALIZACIÓN EN BASES DE DATOS,POSGRADO,DIURNA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,ESPECIALIZACIÓN EN GEOTECNIA,POSGRADO,DIURNA,PRESENCIAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE CONSTRUCCIÓN,POSGRADO,DIURNA,PRESENCIAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE CONSTRUCCIÓN,POSGRADO,EXTENDIDA,VIRTUAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,MAESTRÍA EN METALÚRGIA Y CIENCIA DE MATERIALES,POSGRADO,DIURNA,PRESENCIAL,5,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,"MAESTRÍA EN INGENIERÍA CON ENFASIS EN TRANSPORTE, EN TRANSITO Y EN INFRAESTRUCTURA VIAL",POSGRADO,DIURNA,PRESENCIAL,8,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,MAESTRÍA EN GESTIÓN DE INTEGRIDAD Y CORROSIÓN,POSGRADO,OTRA,PRESENCIAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,MAESTRÍA EN GERENCIA DE PROYECTOS DE CONSTRUCCIÓN,POSGRADO,EXTENDIDA,PRESENCIAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,INGENIERIA,TECNICO PROFESIONAL EN PRODUCCIÓN Y TRANSFORMACIÓN DEL ACERO,PREGRADO,OTRA,PRESENCIAL,4,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL CHIQUINQUIRA,ADMINISTRACIÓN DE EMPRESAS,PREGRADO,EXTENDIDA,PRESENCIAL,12,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL CHIQUINQUIRA,CONTADURIA PUBLICA,PREGRADO,NOCTURNA,PRESENCIAL,12,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL CHIQUINQUIRA,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,PREGRADO,DIURNA,PRESENCIAL,11,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL CHIQUINQUIRA,ESPECIALIZACIÓN EN CONTROL ORGANIZACIONAL,POSGRADO,EXTENDIDA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL CHIQUINQUIRA,MAESTRÍA EN DERECHOS HUMANOS,POSGRADO,OTRA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,LICENCIATURA EN TECNOLOGIA,PREGRADO,DIURNA,PRESENCIAL,30,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS Y ESTADISTICA,PREGRADO,EXTENDIDA,PRESENCIAL,6,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,INGENIERÍA ELECTROMECANICA,PREGRADO,DIURNA,PRESENCIAL,28,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,ADMINISTRACIÓN TURISTICA Y HOTELERA,PREGRADO,DIURNA,PRESENCIAL,49,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,ADMINISTRACIÓN DE EMPRESAS AGROPECUARIAS,PREGRADO,DIURNA,PRESENCIAL,28,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,ADMINISTRACIÓN INDUSTRIAL,PREGRADO,DIURNA,PRESENCIAL,13,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,DISEÑO INDUSTRIAL,PREGRADO,DIURNA,PRESENCIAL,22,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,LICENCIATURA EN MATEMATICAS,PREGRADO,DIURNA,PRESENCIAL,15,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN PLANIFICACIÓN DEL TURISMO SOSTENIBLE,POSGRADO,OTRA,PRESENCIAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN GESTIÓN ESTRATÉGICA DE PROYECTOS,POSGRADO,OTRA,PRESENCIAL,47,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN GESTIÓN DE LA PRODUCTIVIDAD Y MEJORAMIENTO CONTINUO,POSGRADO,EXTENDIDA,PRESENCIAL,25,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN PLANIFICACIÓN Y REGULACIÓN ENERGÉTICA,POSGRADO,EXTENDIDA,PRESENCIAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN PEDAGOGÍA DE LOS DERECHOS HUMANOS,POSGRADO,OTRA,PRESENCIAL,28,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,MAESTRÍA EN DISEÑO,POSGRADO,EXTENDIDA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN ESTADÍSTICA,POSGRADO,OTRA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,ESPECIALIZACIÓN EN INFORMÁTICA PARA LA DOCENCIA,POSGRADO,DIURNA,PRESENCIAL,13,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,MAESTRÍA EN TIC APLICADAS A LAS CIENCIAS DE LA EDUCACIÓN,POSGRADO,OTRA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,MAESTRÍA EN GESTIÓN ESTRATÉGICA DE PROYECTOS,POSGRADO,OTRA,PRESENCIAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL DUITAMA,MAESTRÍA EN ENERGÍAS RENOVABLES,POSGRADO,EXTENDIDA,PRESENCIAL,8,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,INGENIERÍA ELECTRONICA,PREGRADO,DIURNA,PRESENCIAL,6,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,INGENIERÍA GEOLOGICA,PREGRADO,DIURNA,PRESENCIAL,3,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,INGENIERÍA DE MINAS,PREGRADO,DIURNA,PRESENCIAL,4,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,INGENIERÍA INDUSTRIAL,PREGRADO,DIURNA,PRESENCIAL,5,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,INGENIERÍA DE SISTEMAS Y COMPUTACION,PREGRADO,DIURNA,PRESENCIAL,5,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,CONTADURIA PUBLICA,PREGRADO,DIURNA,PRESENCIAL,6,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,ADMINISTRACIÓN DE EMPRESAS,PREGRADO,EXTENDIDA,PRESENCIAL,6,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,FINANZAS Y COMERCIO INTERNACIONAL,PREGRADO,EXTENDIDA,PRESENCIAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,INGENIERÍA ELECTRONICA,PREGRADO,DIURNA,PRESENCIAL,23,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,ESPECIALIZACIÓN EN INGENIERÍA DE PRODUCCIÓN Y OPERACIONES,POSGRADO,OTRA,PRESENCIAL,8,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,ESPECIALIZACIÓN EN TELECOMUNICACIONES,POSGRADO,OTRA,PRESENCIAL,11,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,ESPECIALIZACIÓN EN GESTIÓN Y AUDITORÍA TRIBUTARIA,POSGRADO,OTRA,PRESENCIAL,10,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,ESPECIALIZACIÓN EN SEGURIDAD Y SALUD EN EL TRABAJO,POSGRADO,OTRA,PRESENCIAL,33,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,ESPECIALIZACIÓN EN GESTIÓN AMBIENTAL,POSGRADO,OTRA,PRESENCIAL,16,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,ESPECIALIZACIÓN EN GERENCIA DEL TALENTO HUMANO,POSGRADO,OTRA,PRESENCIAL,25,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,ESPECIALIZACIÓN EN AUTOMATIZACIÓN INDUSTRIAL,POSGRADO,OTRA,PRESENCIAL,20,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,MAESTRÍA EN INGENIERÍA,POSGRADO,OTRA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,MAESTRÍA EN CIENCIAS DE LA TIERRA,POSGRADO,OTRA,PRESENCIAL,4,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,"MAESTRÍA EN SEGURIDAD Y SALUD EN EL TRABAJO, ÉNFASIS EN HIGIENE Y SEGURIDAD INDUSTRIAL",POSGRADO,OTRA,PRESENCIAL,7,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SECCIONAL SOGAMOSO,MAESTRÍA EN ADMINISTRACIÓN,POSGRADO,OTRA,PRESENCIAL,2,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SEDE REGIONAL AGUAZUL,LICENCIATURA EN MATEMATICAS,PREGRADO,DIURNA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SEDE REGIONAL AGUAZUL,ADMINISTRACIÓN DE EMPRESAS TURISTICAS,PREGRADO,DIURNA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
SEGUNDO SEMESTRE 2024,SEDE REGIONAL AGUAZUL,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",PREGRADO,EXTENDIDA,PRESENCIAL,1,2024.0,2,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2025,CIENCIAS,FISICA,PREGRADO,DIURNA,PRESENCIAL,9,2025.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2025,CIENCIAS,BIOLOGIA,PREGRADO,DIURNA,PRESENCIAL,17,2025.0,1,UPTC,NO_ACADEMICA
PRIMER SEMESTRE 2025,CIENCIAS,MATEMATICAS,PREGRADO,DIURNA,PRESENCIAL,14,2025.0,1,UPTC,NO_ACADEMICA
