periodo,nombre_facultad,nombre_programa,jornada,modalidad,nombre_sede,tipo_iden_est,fecha_nacimiento,genero,estrato,nombre_estado,origen_geografico,lugar_expedicion,edad,grupo_edad,periodo_año,periodo_semestre,estrato_num,grupo_estrato,institucion,tipo_desercion,es_desertor
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2006-05-01,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,17,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,DIURNA,PRESENCIAL,TUNJA,C.C.,1996-11-05,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,27,26-30,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,DIURNA,PRESENCIAL,TUNJA,C.C.,2006-01-11,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,TAME,TUNJA,17,16-20,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,DIURNA,PRESENCIAL,TUNJA,C.C.,2003-10-18,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,PAIPA,TUTA,20,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS NATURALES Y EDUCACIÓN AMBIENTAL,DIURNA,PRESENCIAL,TUNJA,C.C.,1999-03-12,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,BOGOTÁ D.C.,24,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNA,PRESENCIAL,TUNJA,T.I.,2006-08-31,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TIBANÁ,TIBANÁ,17,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNA,PRESENCIAL,TUNJA,C.C.,2004-04-19,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNA,PRESENCIAL,TUNJA,C.C.,2006-01-02,F,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUTA,17,16-20,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNA,PRESENCIAL,TUNJA,C.C.,2004-01-31,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNA,PRESENCIAL,TUNJA,C.C.,2002-08-18,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,21,21-25,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MATEMATICAS,NOCTURNA,PRESENCIAL,TUNJA,C.C.,2004-05-05,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,DIURNA,PRESENCIAL,TUNJA,T.I.,2005-11-08,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,SOGAMOSO,SOGAMOSO,18,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,DIURNA,PRESENCIAL,TUNJA,C.C.,2005-05-20,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,18,16-20,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,DIURNA,PRESENCIAL,TUNJA,C.C.,2004-05-05,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,19,16-20,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN FISICA RECREACIÓN Y DEPORTE,DIURNA,PRESENCIAL,TUNJA,T.I.,2007-04-24,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TURMEQUÉ,16,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,DIURNA,PRESENCIAL,TUNJA,C.C.,2000-05-03,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,SIACHOQUE,SIACHOQUE,23,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,DIURNA,PRESENCIAL,TUNJA,C.C.,1997-07-03,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,BOGOTA D.E,YOPAL,26,26-30,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN CIENCIAS SOCIALES,DIURNA,PRESENCIAL,TUNJA,C.C.,2004-06-11,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,ZIPAQUIRÁ,SOGAMOSO,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNA,PRESENCIAL,TUNJA,C.C.,1997-10-25,F,1,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,26,26-30,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNA,PRESENCIAL,TUNJA,C.C.,1998-01-09,M,,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,25,21-25,2025.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNA,PRESENCIAL,TUNJA,C.C.,1996-07-08,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CARTAGENA,AGUAZUL,27,26-30,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2005-05-08,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SAMACÁ,SAMACÁ,18,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN MUSICA,DIURNA,PRESENCIAL,TUNJA,T.I.,2005-10-12,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,DUITAMA,BELÉN,18,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2005-03-04,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,JENESANO,TUNJA,18,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN FILOSOFIA,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2002-01-24,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,DUITAMA,DUITAMA,21,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2003-11-15,F,3,PERDIO CUPO A130/98 ART. 80 LIT. D,OCAÑA,SOGAMOSO,20,16-20,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2003-05-21,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SOGAMOSO,SOGAMOSO,20,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2004-04-30,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2006-10-05,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,17,16-20,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2004-01-21,M,3,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,19,16-20,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LENGUAS EXTRANJERAS CON ENFASIS EN INGLES Y EN FRANCES,EXTENDIDA,PRESENCIAL,TUNJA,T.I.,2004-04-28,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,SANTA ROSA DE VITERBO,BELÉN,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN INFANTIL,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2005-10-30,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,MIRAFLORES,TUNJA,18,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",EXTENDIDA,PRESENCIAL,TUNJA,C.C.,1998-11-10,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,25,21-25,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2004-06-01,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2006-02-19,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,17,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2003-08-18,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,JENESANO,JENESANO,20,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,"LICENCIATURA EN LENGUAS MODERNAS, CON ENFASIS EN INGLES",EXTENDIDA,PRESENCIAL,TUNJA,T.I.,2005-10-11,F,3,PERDIO CUPO A130/98 ART.80 LIT. E,CHIQUINQUIRÁ,TUNJA,18,16-20,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2005-12-25,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,CRAVO NORTE,CRAVO NORTE,18,16-20,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,EXTENDIDA,PRESENCIAL,TUNJA,C.C.,2006-10-22,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,17,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2004-11-28,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2006-08-01,M,1,PERDIO CUPO A130/98 ART. 80 LIT. C,CRAVO NORTE,TUNJA,17,16-20,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2002-12-07,M,2,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,21,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,DIURNA,PRESENCIAL,TUNJA,C.C.,1999-01-07,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,TOCA,TUNJA,24,21-25,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,DIURNA,PRESENCIAL,TUNJA,C.C.,2002-08-20,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,IBAGUÉ,NUEVO COLÓN,21,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN INFORMATICA,DIURNA,PRESENCIAL,TUNJA,T.I.,2004-12-28,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,BOGOTÁ D.C.,BOGOTÁ D.C.,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,ARTES PLASTICAS Y VISUALES,EXTENDIDA,PRESENCIAL,TUNJA,T.I.,2002-02-01,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,BOGOTÁ D.C.,TINJACÁ,21,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,MAESTRÍA EN LINGÜÍSTICA,OTRA,PRESENCIAL,TUNJA,C.C.,1999-02-15,M,,PERDIO CUPO A 052/2012  ART 15 LIT.B.,SOGAMOSO,SOGAMOSO,24,21-25,2025.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,DOCTORADO EN CIENCIAS DE LA EDUCACIÓN,OTRA,PRESENCIAL,TUNJA,C.C.,1968-03-31,F,,PERDIO CUPO A 052/2012  ART 15 LIT.A.,BELÉN,BELÉN,55,31+,2025.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,MAESTRÍA EN LITERATURA,OTRA,PRESENCIAL,TUNJA,C.C.,1973-02-16,M,,PERDIO CUPO A 052/2012  ART 15 LIT.A.,BOGOTÁ D.C.,BOGOTÁ D.C.,50,31+,2025.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,EXTENDIDA,DISTANCIA,TUNJA,C.C.,2003-11-10,F,1,PERDIO CUPO A130/98 ART. 80 LIT. C,MIRAFLORES,ZETAQUIRA,20,16-20,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,EXTENDIDA,DISTANCIA,TUNJA,C.C.,1997-02-09,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,SOATÁ,SOATÁ,26,26-30,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,EXTENDIDA,DISTANCIA,TUNJA,C.C.,2001-06-01,F,2,PERDIO CUPO A130/98 ART. 80 LIT. B,VILLA DE LEYVA,VILLA DE LEYVA,22,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,EXTENDIDA,DISTANCIA,TUNJA,C.C.,1997-12-03,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,26,26-30,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA EDUCACION,LICENCIATURA EN EDUCACIÓN BASICA PRIMARIA,EXTENDIDA,DISTANCIA,SOGAMOSO,C.C.,2002-02-18,F,1,PERDIO CUPO A130/98 ART.80 LIT. E,SÁCAMA,PAZ DE ARIPORO,21,21-25,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA SALUD,PSICOLOGIA,DIURNA,PRESENCIAL,TUNJA,C.C.,2000-04-01,M,3,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,23,21-25,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA SALUD,PSICOLOGIA,DIURNA,PRESENCIAL,TUNJA,C.C.,1996-09-15,M,1,PERDIO CUPO A130/98 ART. 80 LIT. D,HATO COROZAL,HATO COROZAL,27,26-30,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA SALUD,PSICOLOGIA,DIURNA,PRESENCIAL,TUNJA,C.C.,2004-11-29,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,CAMPOHERMOSO,DUITAMA,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS DE LA SALUD,MEDICINA,DIURNA,PRESENCIAL,TUNJA,C.C.,2001-07-28,F,2,PERDIO CUPO A130/98 ART. 80 LIT. D,OCAÑA,OCAÑA,22,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNA,PRESENCIAL,TUNJA,C.C.,2003-08-23,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,CHOCONTÁ,CHOCONTÁ,20,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNA,PRESENCIAL,TUNJA,C.C.,2006-09-18,M,3,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,17,16-20,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,DIURNA,PRESENCIAL,TUNJA,C.C.,2003-06-30,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,TUNJA,TUNJA,20,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNA,PRESENCIAL,TUNJA,C.C.,2001-01-28,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,22,21-25,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNA,PRESENCIAL,TUNJA,,2006-11-17,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,BOGOTÁ D.C.,17,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ECONOMIA,NOCTURNA,PRESENCIAL,TUNJA,C.C.,2003-01-23,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,20,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2004-07-11,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,BOGOTÁ D.C.,LETICIA,19,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,DIURNA,PRESENCIAL,TUNJA,C.C.,2006-02-28,M,1,PERDIO CUPO A130/98 ART. 80 LIT. B,GARAGOA,GARAGOA,17,16-20,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,NOCTURNA,PRESENCIAL,TUNJA,C.C.,2001-11-22,M,3,PERDIO CUPO A130/98 ART. 80 LIT. B,TUNJA,TUNJA,22,21-25,2025.0,1,3.0,MEDIO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,NOCTURNA,PRESENCIAL,TUNJA,C.C.,1993-09-07,M,2,PERDIO CUPO A130/98 ART.80 LIT. E,SAMACÁ,SAMACÁ,30,26-30,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ADMINISTRACIÓN DE EMPRESAS,NOCTURNA,PRESENCIAL,TUNJA,C.C.,2001-06-04,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,TUNJA,TUNJA,22,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CONTADURIA PUBLICA,NOCTURNA,PRESENCIAL,TUNJA,C.C.,2000-10-29,M,2,PERDIO CUPO A130/98 ART. 80 LIT. C,JENESANO,JENESANO,23,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,OTRA,PRESENCIAL,TUNJA,C.C.,1983-09-30,F,,PERDIO CUPO A 052/2012  ART 15 LIT.A.,TUNJA,TUNJA,40,31+,2025.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,OTRA,PRESENCIAL,TUNJA,C.C.,1999-11-03,F,,PERDIO CUPO A 052/2012  ART 15 LIT.A.,TUNJA,TUNJA,24,21-25,2025.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNA,PRESENCIAL,TUNJA,C.C.,2003-08-26,M,2,PERDIO CUPO A130/98 ART. 80 LIT. D,DUITAMA,DUITAMA,20,16-20,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNA,PRESENCIAL,TUNJA,T.I.,2006-12-07,M,1,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,17,16-20,2025.0,1,1.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNA,PRESENCIAL,TUNJA,C.C.,1991-12-29,M,,PERDIO CUPO A130/98 ART.80 LIT. E,TUNJA,TUNJA,32,31+,2025.0,1,,,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNA,PRESENCIAL,TUNJA,C.C.,2001-04-10,F,2,PERDIO CUPO A130/98 ART.80 LIT. E,SOGAMOSO,SOGAMOSO,22,21-25,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
PRIMER SEMESTRE DE 2025,DERECHO Y CIENCIAS  SOCIALES,DERECHO,DIURNA,PRESENCIAL,TUNJA,C.C.,1996-04-25,F,2,PERDIO CUPO A130/98 ART. 80 LIT. C,DUITAMA,DUITAMA,27,26-30,2025.0,1,2.0,BAJO,UPTC,ACADEMICA,1
